"Code","Description","Parent"
"5893","třívrstvé","589"
"58931","tl. do 10 cm","5893"
"58932","tl. do 15 cm","5893"
"58933","tl. do 20 cm","5893"
"58934","tl. do 25 cm","5893"
"58935","tl. do 30 cm","5893"
"58936","tl. do 40 cm","5893"
"58937","tl. do 50 cm","5893"
"58938","tl. přes 50 cm","5893"
"5898","spáry","589"
"58981","tl. do 10 cm","5898"
"58982","tl. do 15 cm","5898"
"58983","tl. do 20 cm","5898"
"58984","tl. do 25 cm","5898"
"58985","tl. do 30 cm","5898"
"58986","tl. do 40 cm","5898"
"58987","tl. do 50 cm","5898"
"58988","tl. přes 50 cm","5898"
"5899","ostatní","589"
"58991","tl. do 10 cm","5899"
"58992","tl. do 15 cm","5899"
"58993","tl. do 20 cm","5899"
"58994","tl. do 25 cm","5899"
"58995","tl. do 30 cm","5899"
"58996","tl. do 40 cm","5899"
"58997","tl. do 50 cm","5899"
"58998","tl. přes 50 cm","5899"
"59","kryty pozemních komunikací, letišť a ploch dlážděné","5"
"591","dlažby z kostek a mozaiky","59"
"5911","z kostek velkých","591"
"59111","do lože z kameniva těženého","5911"
"59114","do cem. malty","5911"
"5912","z kostek drobných","591"
"59121","do lože z kameniva těženého","5912"
"59124","do cem. malty","5912"
"5914","z mozaiky","591"
"59141","do lože z kameniva těženého","5914"
"59143","do vápenné malty","5914"
"59144","do cementové malty","5914"
"5919","ostatní","591"
"59191","do lože z kameniva těženého","5919"
"59194","do cem. malty","5919"
"593","dlažby z pryže a plastů","59"
"5931","ze zámkových dlaždic","593"
"59311","do pískového lože","5931"
"59313","volně položené na pevný podklad","5931"
"59314","lepené ve spojích","5931"
"59315","lepené celoplošně","5931"
"5932","ze zámkových desek","593"
"59321","do pískového lože","5932"
"59323","volně položené na pevný podklad","5932"
"59324","lepené ve spojích","5932"
"59325","lepené celoplošně","5932"
"5933","z desek hladkých","593"
"59331","do pískového lože","5933"
"59333","volně položené na pevný podklad","5933"
"59334","lepené ve spojích","5933"
"59335","lepené celoplošně","5933"
"5934","z desek profilovaných","593"
"59341","do pískového lože","5934"
"59343","volně položené na pevný podklad","5934"
"59344","lepené ve spojích","5934"
"59345","lepené celoplošně","5934"
"5935","z vegetačních dlaždic","593"
"59353","volně položené na pevný podklad","5935"
"594","dlažby a přídlažby z lomového kamene","59"
"5941","do lože z kameniva těženého","594"
"5944","do cem. malty","594"
"5945","do betonu","594"
"5946","do štěrkopísku","594"
"5947","do sypaniny z prohozené zeminy","594"
"5949","ostatní","594"
"595","dlažby z dřevěných špalíků","59"
"5951","do lože z kameniva těženého na sraz","595"
"59511","v ploše do 30 m2","5951"
"59512","v ploše do 50 m2","5951"
"59513","v ploše přes 50 m2","5951"
"5952","do lože z kameniva těženého na spáru","595"
"59521","v ploše do 30 m2","5952"
"59522","v ploše do 50 m2","5952"
"59523","v ploše přes 50 m2","5952"
"5953","do asfaltu na sraz","595"
"59531","v ploše do 30 m2","5953"
"59532","v ploše do 50 m2","5953"
"59533","v ploše přes 50 m2","5953"
"596","dlažby betonové","59"
"5962","ze zámkových dlaždic","596"
"59621","do lože z kameniva těženého","5962"
"59623","do váp. malty","5962"
"59624","do cem. malty","5962"
"59626","do betonu","5962"
"59627","do štěrkopísku","5962"
"59629","ostatní","5962"
"5963","kloubová dlažba","596"
"59631","do lože z kameniva těženého","5963"
"59633","do váp. malty","5963"
"59634","do cem. malty","5963"
"59636","do betonu","5963"
"59637","do štěrkopísku","5963"
"59639","ostatní","5963"
"5964","z vegetačních dlaždic","596"
"59641","do lože z kameniva těženého","5964"
"59643","do váp. malty","5964"
"59644","do cem. malty","5964"
"59646","do betonu","5964"
"59647","do štěrkopísku","5964"
"59649","ostatní","5964"
"5968","z velkorozměrných dlaždic","596"
"59681","do lože z kameniva těženého","5968"
"59683","do váp. malty","5968"
"59684","do cem. malty","5968"
"59686","do betonu","5968"
"59687","do štěrkopísku","5968"
"59689","ostatní","5968"
"5969","ostatní","596"
"59691","do lože z kameniva těženého","5969"
"59693","do váp. malty","5969"
"59694","do cem. malty","5969"
"59696","do betonu","5969"
"59697","do štěrkopísku","5969"
"59699","ostatní","5969"
"597","dlažby rigolů a svodnic","59"
"5971","z lomového kamene","597"
"59711","do lože z kameniva těženého","5971"
"59712","do škváry","5971"
"59713","do váp. malty","5971"
"59714","do cem. malty","5971"
"59715","do strusky","5971"
"59716","do betonu","5971"
"59717","do štěrkopísku","5971"
"59719","ostatní","5971"
"5972","z cihel","597"
"59721","do lože z kameniva těženého","5972"
"59722","do škváry","5972"
"59723","do váp. malty","5972"
"59724","do cem. malty","5972"
"59725","do strusky","5972"
"59726","do betonu","5972"
"59727","do štěrkopísku","5972"
"59729","ostatní","5972"
"5974","z betonu","597"
"59741","do lože z kameniva těženého","5974"
"59742","do škváry","5974"
"59743","do váp. malty","5974"
"59744","do cem. malty","5974"
"59745","do strusky","5974"
"59746","do betonu","5974"
"59747","do štěrkopísku","5974"
"59749","ostatní","5974"
"5975","ze dřeva","597"
"59751","do lože z kameniva těženého","5975"
"59752","do škváry","5975"
"59753","do váp. malty","5975"
"59754","do cem. malty","5975"
"59755","do strusky","5975"
"59756","do betonu","5975"
"59757","do štěrkopísku","5975"
"59759","ostatní","5975"
"5976","z dlažeb. kostek","597"
"59761","do lože z kameniva těženého","5976"
"59762","do škváry","5976"
"59763","do váp. malty","5976"
"59764","do cem. malty","5976"
"59765","do strusky","5976"
"59766","do betonu","5976"
"59767","do štěrkopísku","5976"
"59769","ostatní","5976"
"5977","z bet. desek","597"
"59771","do lože z kameniva těženého","5977"
"59772","do škváry","5977"
"59773","do váp. malty","5977"
"59774","do cem. malty","5977"
"59775","do strusky","5977"
"59776","do betonu","5977"
"59777","do štěrkopísku","5977"
"59779","ostatní","5977"
"5979","ostatní","597"
"59791","do lože z kameniva těženého","5979"
"59792","do škváry","5979"
"59793","do váp. malty","5979"
"59794","do cem. malty","5979"
"59795","do strusky","5979"
"59796","do betonu","5979"
"59797","do štěrkopísku","5979"
"59799","ostatní","5979"
"598","předlažby","59"
"5981","z velkých kostek","598"
"59811","do lože z kameniva těženého","5981"
"59812","do škváry","5981"
"59813","do váp. malty","5981"
"59814","do cem. malty","5981"
"59815","do strusky","5981"
"59816","do betonu","5981"
"59817","do štěrkopísku","5981"
"59819","ostatní","5981"
"5982","z drobných kostek","598"
"59821","do lože z kameniva těženého","5982"
"59822","do škváry","5982"
"59823","do váp. malty","5982"
"59824","do cem. malty","5982"
"59825","do strusky","5982"
"59826","do betonu","5982"
"59827","do štěrkopísku","5982"
"59829","ostatní","5982"
"5983","ze strusk. kostek","598"
"59831","do lože z kameniva těženého","5983"
"59832","do škváry","5983"
"59833","do váp. malty","5983"
"59834","do cem. malty","5983"
"59835","do strusky","5983"
"59836","do betonu","5983"
"59837","do štěrkopísku","5983"
"59839","ostatní","5983"
"5984","ze zvonivek","598"
"59841","do lože z kameniva těženého","5984"
"59842","do škváry","5984"
"59843","do váp. malty","5984"
"59844","do cem. malty","5984"
"59845","do strusky","5984"
"59846","do betonu","5984"
"59847","do štěrkopísku","5984"
"59849","ostatní","5984"
"5985","z lom. kamene","598"
"59851","do lože z kameniva těženého","5985"
"59852","do škváry","5985"
"59853","do váp. malty","5985"
"59854","do cem. malty","5985"
"59855","do strusky","5985"
"59856","do betonu","5985"
"59857","do štěrkopísku","5985"
"59859","ostatní","5985"
"5989","ostatní","598"
"59891","do lože z kameniva těženého","5989"
"59892","do škváry","5989"
"59893","do váp. malty","5989"
"59894","do cem. malty","5989"
"59895","do strusky","5989"
"59896","do betonu","5989"
"59897","do štěrkopísku","5989"
"59899","ostatní","5989"
"599","zálivky a zásypy spar","59"
"5991","asfaltová zálivka","599"
"59911","dlažba z velkých kostek","5991"
"59912","dlažba z drobných kostek","5991"
"59913","dlažba z odseků","5991"
"59914","silniční panely","5991"
"59919","ostatní","5991"
"5992","asfaltová zálivka na tělese městské dráhy","599"
"59921","dlažba z velkých kostek","5992"
"59922","dlažba z drobných kostek","5992"
"59923","dlažba z odseků","5992"
"59924","silniční panely","5992"
"59929","ostatní","5992"
"5994","zásypy z kameniva těženého","599"
"59941","dlažba z velkých kostek","5994"
"59942","dlažba z drobných kostek","5994"
"59943","dlažba z odseků","5994"
"59944","silniční panely","5994"
"59949","ostatní","5994"
"5995","betonová zálivka","599"
"59951","dlažba z velkých kostek","5995"
"59952","dlažba z drobných kostek","5995"
"59953","dlažba z odseků","5995"
"59954","silniční panely","5995"
"59959","ostatní","5995"
"5996","zálivka cem. maltou","599"
"59961","dlažba z velkých kostek","5996"
"59962","dlažba z drobných kostek","5996"
"59963","dlažba z odseků","5996"
"59964","silniční panely","5996"
"59969","ostatní","5996"
"5999","ostatní","599"
"59991","dlažba z velkých kostek","5999"
"59992","dlažba z drobných kostek","5999"
"59993","dlažba z odseků","5999"
"59994","silniční panely","5999"
"59999","ostatní","5999"
